#iy	id	it	imin	Tiair	Tsurf	Troof	Troad	Twall	Twall_n	Twall_e	Twall_s	Twall_w
2015	256	15	0	23.3	31.62	31.62	31.62	31.62	31.62	31.62	31.62	31.62
2015	256	15	30	23.39	31.02	31.02	31.02	31.02	31.02	31.02	31.02	31.02
2015	256	16	0	23.39	29.80	29.80	29.80	29.80	29.80	29.80	29.80	29.80
2015	256	16	30	23.32	27.42	27.42	27.42	27.42	27.42	27.42	27.42	27.42
2015	256	17	0	23.21	27.32	27.32	27.32	27.32	27.32	27.32	27.32	27.32
2015	256	17	30	23.09	22.23	22.23	22.23	22.23	22.23	22.23	22.23	22.23
2015	256	18	0	22.97	21.01	21.01	21.01	21.01	21.01	21.01	21.01	21.01
2015	256	18	30	22.84	19.92	19.92	19.92	19.92	19.92	19.92	19.92	19.92
2015	256	19	0	22.71	20.07	20.07	20.07	20.07	20.07	20.07	20.07	20.07
2015	256	19	30	22.61	20.40	20.40	20.40	20.40	20.40	20.40	20.40	20.40
2015	256	20	0	22.12	19.24	19.24	19.24	19.24	19.24	19.24	19.24	19.24
2015	256	20	30	21.75	18.78	18.78	18.78	18.78	18.78	18.78	18.78	18.78
2015	256	21	0	21.62	17.69	17.69	17.69	17.69	17.69	17.69	17.69	17.69
2015	256	21	30	21.39	16.99	16.99	16.99	16.99	16.99	16.99	16.99	16.99
2015	256	22	0	21.31	14.57	14.57	14.57	14.57	14.57	14.57	14.57	14.57
2015	256	22	30	21.22	13.10	13.10	13.10	13.10	13.10	13.10	13.10	13.10
2015	256	23	0	21.16	13.23	13.23	13.23	13.23	13.23	13.23	13.23	13.23
2015	256	23	30	21.1	13.23	13.23	13.23	13.23	13.23	13.23	13.23	13.23
2015	257	0	0	21.05	13.17	13.17	13.17	13.17	13.17	13.17	13.17	13.17
2015	257	0	30	20.96	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
2015	257	1	0	20.89	13.99	13.99	13.99	13.99	13.99	13.99	13.99	13.99
2015	257	1	30	20.8	13.92	13.92	13.92	13.92	13.92	13.92	13.92	13.92
2015	257	2	0	20.71	13.78	13.78	13.78	13.78	13.78	13.78	13.78	13.78
2015	257	2	30	20.68	13.72	13.72	13.72	13.72	13.72	13.72	13.72	13.72
2015	257	3	0	20.64	13.55	13.55	13.55	13.55	13.55	13.55	13.55	13.55
2015	257	3	30	20.64	13.27	13.27	13.27	13.27	13.27	13.27	13.27	13.27
2015	257	4	0	20.61	12.98	12.98	12.98	12.98	12.98	12.98	12.98	12.98
2015	257	4	30	20.64	12.94	12.94	12.94	12.94	12.94	12.94	12.94	12.94
2015	257	5	0	20.64	12.75	12.75	12.75	12.75	12.75	12.75	12.75	12.75
2015	257	5	30	20.67	12.64	12.64	12.64	12.64	12.64	12.64	12.64	12.64
2015	257	6	0	20.66	12.41	12.41	12.41	12.41	12.41	12.41	12.41	12.41
2015	257	6	30	20.63	12.13	12.13	12.13	12.13	12.13	12.13	12.13	12.13
2015	257	7	0	20.71	11.68	11.68	11.68	11.68	11.68	11.68	11.68	11.68
2015	257	7	30	20.87	12.16	12.16	12.16	12.16	12.16	12.16	12.16	12.16
2015	257	8	0	21.06	14.52	14.52	14.52	14.52	14.52	14.52	14.52	14.52
2015	257	8	30	21.19	17.42	17.42	17.42	17.42	17.42	17.42	17.42	17.42
2015	257	9	0	21.4	18.90	18.90	18.90	18.90	18.90	18.90	18.90	18.90
2015	257	9	30	21.53	19.19	19.19	19.19	19.19	19.19	19.19	19.19	19.19
2015	257	10	0	21.66	20.62	20.62	20.62	20.62	20.62	20.62	20.62	20.62
2015	257	10	30	21.56	20.10	20.10	20.10	20.10	20.10	20.10	20.10	20.10
2015	257	11	0	21.66	17.19	17.19	17.19	17.19	17.19	17.19	17.19	17.19
2015	257	11	30	21.91	15.90	15.90	15.90	15.90	15.90	15.90	15.90	15.90
2015	257	12	0	22.04	17.78	17.78	17.78	17.78	17.78	17.78	17.78	17.78
2015	257	12	30	22.45	24.84	24.84	24.84	24.84	24.84	24.84	24.84	24.84
2015	257	13	0	22.53	25.88	25.88	25.88	25.88	25.88	25.88	25.88	25.88
2015	257	13	30	22.21	23.10	23.10	23.10	23.10	23.10	23.10	23.10	23.10
2015	257	14	0	22.34	21.94	21.94	21.94	21.94	21.94	21.94	21.94	21.94
2015	257	14	30	22.29	20.14	20.14	20.14	20.14	20.14	20.14	20.14	20.14
2015	257	15	0	22.44	21.54	21.54	21.54	21.54	21.54	21.54	21.54	21.54
2015	257	15	30	22.38	25.03	25.03	25.03	25.03	25.03	25.03	25.03	25.03
2015	257	16	0	21.91	22.64	22.64	22.64	22.64	22.64	22.64	22.64	22.64
2015	257	16	30	21.73	20.06	20.06	20.06	20.06	20.06	20.06	20.06	20.06
2015	257	17	0	21.3	17.55	17.55	17.55	17.55	17.55	17.55	17.55	17.55
2015	257	17	30	21.4	15.50	15.50	15.50	15.50	15.50	15.50	15.50	15.50
2015	257	18	0	21.4	14.34	14.34	14.34	14.34	14.34	14.34	14.34	14.34
2015	257	18	30	21.42	13.76	13.76	13.76	13.76	13.76	13.76	13.76	13.76
2015	257	19	0	21.36	13.34	13.34	13.34	13.34	13.34	13.34	13.34	13.34
2015	257	19	30	21.2	13.32	13.32	13.32	13.32	13.32	13.32	13.32	13.32
2015	257	20	0	21.13	13.07	13.07	13.07	13.07	13.07	13.07	13.07	13.07
2015	257	20	30	21.08	11.89	11.89	11.89	11.89	11.89	11.89	11.89	11.89
2015	257	21	0	21.03	10.63	10.63	10.63	10.63	10.63	10.63	10.63	10.63
2015	257	21	30	20.99	10.15	10.15	10.15	10.15	10.15	10.15	10.15	10.15
2015	257	22	0	21	10.30	10.30	10.30	10.30	10.30	10.30	10.30	10.30
2015	257	22	30	20.88	10.15	10.15	10.15	10.15	10.15	10.15	10.15	10.15
2015	257	23	0	20.79	10.08	10.08	10.08	10.08	10.08	10.08	10.08	10.08
2015	257	23	30	20.68	10.87	10.87	10.87	10.87	10.87	10.87	10.87	10.87
2015	258	0	0	20.62	10.11	10.11	10.11	10.11	10.11	10.11	10.11	10.11
2015	258	0	30	20.53	8.93	8.93	8.93	8.93	8.93	8.93	8.93	8.93
2015	258	1	0	20.53	10.11	10.11	10.11	10.11	10.11	10.11	10.11	10.11
2015	258	1	30	20.45	11.34	11.34	11.34	11.34	11.34	11.34	11.34	11.34
2015	258	2	0	20.18	10.79	10.79	10.79	10.79	10.79	10.79	10.79	10.79
2015	258	2	30	20.15	9.57	9.57	9.57	9.57	9.57	9.57	9.57	9.57
2015	258	3	0	20.15	9.57	9.57	9.57	9.57	9.57	9.57	9.57	9.57
2015	258	3	30	20.05	10.36	10.36	10.36	10.36	10.36	10.36	10.36	10.36
2015	258	4	0	20.01	10.26	10.26	10.26	10.26	10.26	10.26	10.26	10.26
2015	258	4	30	19.97	10.09	10.09	10.09	10.09	10.09	10.09	10.09	10.09
2015	258	5	0	19.99	9.70	9.70	9.70	9.70	9.70	9.70	9.70	9.70
2015	258	5	30	19.99	9.75	9.75	9.75	9.75	9.75	9.75	9.75	9.75
2015	258	6	0	20.03	9.67	9.67	9.67	9.67	9.67	9.67	9.67	9.67
2015	258	6	30	20.09	9.47	9.47	9.47	9.47	9.47	9.47	9.47	9.47
2015	258	7	0	20.17	10.38	10.38	10.38	10.38	10.38	10.38	10.38	10.38
2015	258	7	30	20.29	11.18	11.18	11.18	11.18	11.18	11.18	11.18	11.18
2015	258	8	0	20.49	12.03	12.03	12.03	12.03	12.03	12.03	12.03	12.03
2015	258	8	30	20.65	13.21	13.21	13.21	13.21	13.21	13.21	13.21	13.21
2015	258	9	0	20.75	14.70	14.70	14.70	14.70	14.70	14.70	14.70	14.70
2015	258	9	30	20.89	14.59	14.59	14.59	14.59	14.59	14.59	14.59	14.59
2015	258	10	0	21.04	15.32	15.32	15.32	15.32	15.32	15.32	15.32	15.32
2015	258	10	30	21.23	15.84	15.84	15.84	15.84	15.84	15.84	15.84	15.84
2015	258	11	0	21.41	16.67	16.67	16.67	16.67	16.67	16.67	16.67	16.67
2015	258	11	30	21.62	18.12	18.12	18.12	18.12	18.12	18.12	18.12	18.12
2015	258	12	0	21.68	19.47	19.47	19.47	19.47	19.47	19.47	19.47	19.47
2015	258	12	30	21.79	18.85	18.85	18.85	18.85	18.85	18.85	18.85	18.85
2015	258	13	0	21.9	19.47	19.47	19.47	19.47	19.47	19.47	19.47	19.47
2015	258	13	30	21.97	20.31	20.31	20.31	20.31	20.31	20.31	20.31	20.31
2015	258	14	0	22.03	20.38	20.38	20.38	20.38	20.38	20.38	20.38	20.38
2015	258	14	30	21.96	19.27	19.27	19.27	19.27	19.27	19.27	19.27	19.27
2015	258	15	0	21.85	17.74	17.74	17.74	17.74	17.74	17.74	17.74	17.74
2015	258	15	30	21.67	16.72	16.72	16.72	16.72	16.72	16.72	16.72	16.72
2015	258	16	0	21.64	16.37	16.37	16.37	16.37	16.37	16.37	16.37	16.37
2015	258	16	30	21.65	15.51	15.51	15.51	15.51	15.51	15.51	15.51	15.51
2015	258	17	0	21.68	17.73	17.73	17.73	17.73	17.73	17.73	17.73	17.73
2015	258	17	30	21.64	16.03	16.03	16.03	16.03	16.03	16.03	16.03	16.03
2015	258	18	0	21.64	14.98	14.98	14.98	14.98	14.98	14.98	14.98	14.98
2015	258	18	30	21.57	13.95	13.95	13.95	13.95	13.95	13.95	13.95	13.95
2015	258	19	0	21.54	13.34	13.34	13.34	13.34	13.34	13.34	13.34	13.34
2015	258	19	30	21.52	13.81	13.81	13.81	13.81	13.81	13.81	13.81	13.81
2015	258	20	0	21.49	14.62	14.62	14.62	14.62	14.62	14.62	14.62	14.62
2015	258	20	30	21.44	14.98	14.98	14.98	14.98	14.98	14.98	14.98	14.98
2015	258	21	0	21.36	15.02	15.02	15.02	15.02	15.02	15.02	15.02	15.02
2015	258	21	30	21.3	14.99	14.99	14.99	14.99	14.99	14.99	14.99	14.99
2015	258	22	0	21.25	14.45	14.45	14.45	14.45	14.45	14.45	14.45	14.45
2015	258	22	30	21.24	14.36	14.36	14.36	14.36	14.36	14.36	14.36	14.36
2015	258	23	0	21.13	14.62	14.62	14.62	14.62	14.62	14.62	14.62	14.62
2015	258	23	30	21.12	14.42	14.42	14.42	14.42	14.42	14.42	14.42	14.42
2015	259	0	0	21.12	14.55	14.55	14.55	14.55	14.55	14.55	14.55	14.55
2015	259	0	30	21.07	14.87	14.87	14.87	14.87	14.87	14.87	14.87	14.87
2015	259	1	0	21.01	14.84	14.84	14.84	14.84	14.84	14.84	14.84	14.84
2015	259	1	30	20.99	14.63	14.63	14.63	14.63	14.63	14.63	14.63	14.63
2015	259	2	0	20.94	14.75	14.75	14.75	14.75	14.75	14.75	14.75	14.75
2015	259	2	30	20.9	14.35	14.35	14.35	14.35	14.35	14.35	14.35	14.35
2015	259	3	0	20.83	14.43	14.43	14.43	14.43	14.43	14.43	14.43	14.43
2015	259	3	30	20.82	14.61	14.61	14.61	14.61	14.61	14.61	14.61	14.61
2015	259	4	0	20.82	14.46	14.46	14.46	14.46	14.46	14.46	14.46	14.46
2015	259	4	30	20.71	14.60	14.60	14.60	14.60	14.60	14.60	14.60	14.60
2015	259	5	0	20.71	14.41	14.41	14.41	14.41	14.41	14.41	14.41	14.41
2015	259	5	30	20.72	13.14	13.14	13.14	13.14	13.14	13.14	13.14	13.14
2015	259	6	0	20.71	13.01	13.01	13.01	13.01	13.01	13.01	13.01	13.01
2015	259	6	30	20.74	13.06	13.06	13.06	13.06	13.06	13.06	13.06	13.06
2015	259	7	0	20.83	13.61	13.61	13.61	13.61	13.61	13.61	13.61	13.61
2015	259	7	30	20.91	14.21	14.21	14.21	14.21	14.21	14.21	14.21	14.21
2015	259	8	0	20.97	14.20	14.20	14.20	14.20	14.20	14.20	14.20	14.20
2015	259	8	30	20.94	14.36	14.36	14.36	14.36	14.36	14.36	14.36	14.36
2015	259	9	0	20.94	14.37	14.37	14.37	14.37	14.37	14.37	14.37	14.37
2015	259	9	30	20.95	14.35	14.35	14.35	14.35	14.35	14.35	14.35	14.35
2015	259	10	0	21.01	14.66	14.66	14.66	14.66	14.66	14.66	14.66	14.66
2015	259	10	30	21.07	15.52	15.52	15.52	15.52	15.52	15.52	15.52	15.52
2015	259	11	0	21.21	16.37	16.37	16.37	16.37	16.37	16.37	16.37	16.37
2015	259	11	30	21.35	16.14	16.14	16.14	16.14	16.14	16.14	16.14	16.14
2015	259	12	0	21.54	16.71	16.71	16.71	16.71	16.71	16.71	16.71	16.71
2015	259	12	30	21.77	19.33	19.33	19.33	19.33	19.33	19.33	19.33	19.33
2015	259	13	0	22.14	18.09	18.09	18.09	18.09	18.09	18.09	18.09	18.09
2015	259	13	30	22.37	20.17	20.17	20.17	20.17	20.17	20.17	20.17	20.17
2015	259	14	0	22.44	23.56	23.56	23.56	23.56	23.56	23.56	23.56	23.56
2015	259	14	30	22.47	25.26	25.26	25.26	25.26	25.26	25.26	25.26	25.26
2015	259	15	0	22.75	24.01	24.01	24.01	24.01	24.01	24.01	24.01	24.01
2015	259	15	30	22.89	23.05	23.05	23.05	23.05	23.05	23.05	23.05	23.05
2015	259	16	0	22.9	24.23	24.23	24.23	24.23	24.23	24.23	24.23	24.23
2015	259	16	30	22.72	22.07	22.07	22.07	22.07	22.07	22.07	22.07	22.07
2015	259	17	0	22.62	20.46	20.46	20.46	20.46	20.46	20.46	20.46	20.46
2015	259	17	30	22.54	19.70	19.70	19.70	19.70	19.70	19.70	19.70	19.70
2015	259	18	0	22.46	19.12	19.12	19.12	19.12	19.12	19.12	19.12	19.12
2015	259	18	30	22.45	18.65	18.65	18.65	18.65	18.65	18.65	18.65	18.65
2015	259	19	0	22.42	18.73	18.73	18.73	18.73	18.73	18.73	18.73	18.73
2015	259	19	30	22.38	18.71	18.71	18.71	18.71	18.71	18.71	18.71	18.71
2015	259	20	0	22.27	18.46	18.46	18.46	18.46	18.46	18.46	18.46	18.46
2015	259	20	30	22.18	18.63	18.63	18.63	18.63	18.63	18.63	18.63	18.63
2015	259	21	0	21.97	17.81	17.81	17.81	17.81	17.81	17.81	17.81	17.81
2015	259	21	30	21.95	16.56	16.56	16.56	16.56	16.56	16.56	16.56	16.56
2015	259	22	0	21.84	15.33	15.33	15.33	15.33	15.33	15.33	15.33	15.33
2015	259	22	30	21.72	15.59	15.59	15.59	15.59	15.59	15.59	15.59	15.59
2015	259	23	0	21.6	14.75	14.75	14.75	14.75	14.75	14.75	14.75	14.75
2015	259	23	30	21.44	14.20	14.20	14.20	14.20	14.20	14.20	14.20	14.20
2015	260	0	0	21.33	14.97	14.97	14.97	14.97	14.97	14.97	14.97	14.97
2015	260	0	30	21.22	15.35	15.35	15.35	15.35	15.35	15.35	15.35	15.35
2015	260	1	0	21.14	15.53	15.53	15.53	15.53	15.53	15.53	15.53	15.53
2015	260	1	30	21.12	15.48	15.48	15.48	15.48	15.48	15.48	15.48	15.48
2015	260	2	0	21.12	15.28	15.28	15.28	15.28	15.28	15.28	15.28	15.28
2015	260	2	30	21.08	15.46	15.46	15.46	15.46	15.46	15.46	15.46	15.46
2015	260	3	0	21.04	14.33	14.33	14.33	14.33	14.33	14.33	14.33	14.33
2015	260	3	30	21.05	14.12	14.12	14.12	14.12	14.12	14.12	14.12	14.12
2015	260	4	0	21.08	15.05	15.05	15.05	15.05	15.05	15.05	15.05	15.05
2015	260	4	30	21.13	15.71	15.71	15.71	15.71	15.71	15.71	15.71	15.71
2015	260	5	0	21.1	15.88	15.88	15.88	15.88	15.88	15.88	15.88	15.88
2015	260	5	30	21.15	15.83	15.83	15.83	15.83	15.83	15.83	15.83	15.83
2015	260	6	0	21.14	15.97	15.97	15.97	15.97	15.97	15.97	15.97	15.97
2015	260	6	30	21.14	15.93	15.93	15.93	15.93	15.93	15.93	15.93	15.93
2015	260	7	0	21.1	15.95	15.95	15.95	15.95	15.95	15.95	15.95	15.95
2015	260	7	30	20.92	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
2015	260	8	0	20.84	15.74	15.74	15.74	15.74	15.74	15.74	15.74	15.74
2015	260	8	30	20.86	14.73	14.73	14.73	14.73	14.73	14.73	14.73	14.73
2015	260	9	0	20.83	14.91	14.91	14.91	14.91	14.91	14.91	14.91	14.91
2015	260	9	30	20.83	15.01	15.01	15.01	15.01	15.01	15.01	15.01	15.01
2015	260	10	0	20.84	14.75	14.75	14.75	14.75	14.75	14.75	14.75	14.75
2015	260	10	30	20.85	14.74	14.74	14.74	14.74	14.74	14.74	14.74	14.74
2015	260	11	0	20.86	14.14	14.14	14.14	14.14	14.14	14.14	14.14	14.14
2015	260	11	30	20.95	14.15	14.15	14.15	14.15	14.15	14.15	14.15	14.15
2015	260	12	0	20.91	14.13	14.13	14.13	14.13	14.13	14.13	14.13	14.13
2015	260	12	30	20.81	14.07	14.07	14.07	14.07	14.07	14.07	14.07	14.07
2015	260	13	0	20.78	13.62	13.62	13.62	13.62	13.62	13.62	13.62	13.62
2015	260	13	30	20.82	12.89	12.89	12.89	12.89	12.89	12.89	12.89	12.89
2015	260	14	0	20.97	13.59	13.59	13.59	13.59	13.59	13.59	13.59	13.59
2015	260	14	30	21.04	13.93	13.93	13.93	13.93	13.93	13.93	13.93	13.93
2015	260	15	0	21.12	13.61	13.61	13.61	13.61	13.61	13.61	13.61	13.61
2015	260	15	30	21.44	12.78	12.78	12.78	12.78	12.78	12.78	12.78	12.78
2015	260	16	0	21.46	16.64	16.64	16.64	16.64	16.64	16.64	16.64	16.64
2015	260	16	30	21.53	17.73	17.73	17.73	17.73	17.73	17.73	17.73	17.73
2015	260	17	0	21.47	17.02	17.02	17.02	17.02	17.02	17.02	17.02	17.02
2015	260	17	30	21.35	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
2015	260	18	0	21.17	14.38	14.38	14.38	14.38	14.38	14.38	14.38	14.38
2015	260	18	30	21.07	12.38	12.38	12.38	12.38	12.38	12.38	12.38	12.38
2015	260	19	0	20.98	11.42	11.42	11.42	11.42	11.42	11.42	11.42	11.42
2015	260	19	30	20.92	11.22	11.22	11.22	11.22	11.22	11.22	11.22	11.22
2015	260	20	0	20.79	11.62	11.62	11.62	11.62	11.62	11.62	11.62	11.62
2015	260	20	30	20.7	11.53	11.53	11.53	11.53	11.53	11.53	11.53	11.53
2015	260	21	0	20.61	10.95	10.95	10.95	10.95	10.95	10.95	10.95	10.95
2015	260	21	30	20.55	10.89	10.89	10.89	10.89	10.89	10.89	10.89	10.89
2015	260	22	0	20.54	11.17	11.17	11.17	11.17	11.17	11.17	11.17	11.17
2015	260	22	30	20.5	11.86	11.86	11.86	11.86	11.86	11.86	11.86	11.86
2015	260	23	0	20.47	12.07	12.07	12.07	12.07	12.07	12.07	12.07	12.07
2015	260	23	30	20.39	11.93	11.93	11.93	11.93	11.93	11.93	11.93	11.93
2015	261	0	0	20.34	12.08	12.08	12.08	12.08	12.08	12.08	12.08	12.08
2015	261	0	30	20.28	11.95	11.95	11.95	11.95	11.95	11.95	11.95	11.95
2015	261	1	0	20.24	11.02	11.02	11.02	11.02	11.02	11.02	11.02	11.02
2015	261	1	30	20.21	11.24	11.24	11.24	11.24	11.24	11.24	11.24	11.24
2015	261	2	0	20.22	11.84	11.84	11.84	11.84	11.84	11.84	11.84	11.84
2015	261	2	30	20.18	11.77	11.77	11.77	11.77	11.77	11.77	11.77	11.77
2015	261	3	0	20.16	11.63	11.63	11.63	11.63	11.63	11.63	11.63	11.63
2015	261	3	30	20.18	11.65	11.65	11.65	11.65	11.65	11.65	11.65	11.65
2015	261	4	0	20.2	11.77	11.77	11.77	11.77	11.77	11.77	11.77	11.77
2015	261	4	30	20.19	11.96	11.96	11.96	11.96	11.96	11.96	11.96	11.96
2015	261	5	0	20.22	12.25	12.25	12.25	12.25	12.25	12.25	12.25	12.25
2015	261	5	30	20.25	12.26	12.26	12.26	12.26	12.26	12.26	12.26	12.26
2015	261	6	0	20.3	12.14	12.14	12.14	12.14	12.14	12.14	12.14	12.14
2015	261	6	30	20.34	12.26	12.26	12.26	12.26	12.26	12.26	12.26	12.26
2015	261	7	0	20.42	12.63	12.63	12.63	12.63	12.63	12.63	12.63	12.63
2015	261	7	30	20.49	13.28	13.28	13.28	13.28	13.28	13.28	13.28	13.28
2015	261	8	0	20.59	13.99	13.99	13.99	13.99	13.99	13.99	13.99	13.99
2015	261	8	30	20.74	14.52	14.52	14.52	14.52	14.52	14.52	14.52	14.52
2015	261	9	0	20.81	16.02	16.02	16.02	16.02	16.02	16.02	16.02	16.02
2015	261	9	30	20.88	15.80	15.80	15.80	15.80	15.80	15.80	15.80	15.80
2015	261	10	0	21	15.93	15.93	15.93	15.93	15.93	15.93	15.93	15.93
2015	261	10	30	21.1	16.36	16.36	16.36	16.36	16.36	16.36	16.36	16.36
2015	261	11	0	21.18	16.82	16.82	16.82	16.82	16.82	16.82	16.82	16.82
2015	261	11	30	21.23	15.94	15.94	15.94	15.94	15.94	15.94	15.94	15.94
2015	261	12	0	21.28	16.50	16.50	16.50	16.50	16.50	16.50	16.50	16.50
2015	261	12	30	21.42	17.40	17.40	17.40	17.40	17.40	17.40	17.40	17.40
2015	261	13	0	21.46	17.85	17.85	17.85	17.85	17.85	17.85	17.85	17.85
2015	261	13	30	21.55	19.62	19.62	19.62	19.62	19.62	19.62	19.62	19.62
2015	261	14	0	21.68	17.09	17.09	17.09	17.09	17.09	17.09	17.09	17.09
2015	261	14	30	21.83	18.40	18.40	18.40	18.40	18.40	18.40	18.40	18.40
2015	261	15	0	21.89	20.47	20.47	20.47	20.47	20.47	20.47	20.47	20.47
2015	261	15	30	21.95	22.69	22.69	22.69	22.69	22.69	22.69	22.69	22.69
2015	261	16	0	21.86	21.35	21.35	21.35	21.35	21.35	21.35	21.35	21.35
2015	261	16	30	21.83	21.13	21.13	21.13	21.13	21.13	21.13	21.13	21.13
2015	261	17	0	21.81	17.58	17.58	17.58	17.58	17.58	17.58	17.58	17.58
2015	261	17	30	21.77	16.40	16.40	16.40	16.40	16.40	16.40	16.40	16.40
2015	261	18	0	21.66	16.87	16.87	16.87	16.87	16.87	16.87	16.87	16.87
2015	261	18	30	21.53	14.17	14.17	14.17	14.17	14.17	14.17	14.17	14.17
2015	261	19	0	21.37	11.99	11.99	11.99	11.99	11.99	11.99	11.99	11.99
2015	261	19	30	21.27	11.59	11.59	11.59	11.59	11.59	11.59	11.59	11.59
2015	261	20	0	21.1	11.85	11.85	11.85	11.85	11.85	11.85	11.85	11.85
2015	261	20	30	21	11.58	11.58	11.58	11.58	11.58	11.58	11.58	11.58
2015	261	21	0	20.87	11.15	11.15	11.15	11.15	11.15	11.15	11.15	11.15
2015	261	21	30	20.8	11.05	11.05	11.05	11.05	11.05	11.05	11.05	11.05
2015	261	22	0	20.7	11.04	11.04	11.04	11.04	11.04	11.04	11.04	11.04
2015	261	22	30	20.64	10.62	10.62	10.62	10.62	10.62	10.62	10.62	10.62
2015	261	23	0	20.55	10.86	10.86	10.86	10.86	10.86	10.86	10.86	10.86
2015	261	23	30	20.55	11.24	11.24	11.24	11.24	11.24	11.24	11.24	11.24
2015	262	0	0	20.48	11.74	11.74	11.74	11.74	11.74	11.74	11.74	11.74
2015	262	0	30	20.43	12.17	12.17	12.17	12.17	12.17	12.17	12.17	12.17
2015	262	1	0	20.39	11.97	11.97	11.97	11.97	11.97	11.97	11.97	11.97
2015	262	1	30	20.36	12.13	12.13	12.13	12.13	12.13	12.13	12.13	12.13
2015	262	2	0	20.3	12.07	12.07	12.07	12.07	12.07	12.07	12.07	12.07
2015	262	2	30	20.28	12.12	12.12	12.12	12.12	12.12	12.12	12.12	12.12
2015	262	3	0	20.21	11.51	11.51	11.51	11.51	11.51	11.51	11.51	11.51
2015	262	3	30	20.19	11.08	11.08	11.08	11.08	11.08	11.08	11.08	11.08
2015	262	4	0	20.13	10.66	10.66	10.66	10.66	10.66	10.66	10.66	10.66
2015	262	4	30	20.18	10.35	10.35	10.35	10.35	10.35	10.35	10.35	10.35
2015	262	5	0	20.18	11.25	11.25	11.25	11.25	11.25	11.25	11.25	11.25
2015	262	5	30	20.14	11.83	11.83	11.83	11.83	11.83	11.83	11.83	11.83
2015	262	6	0	20.15	11.64	11.64	11.64	11.64	11.64	11.64	11.64	11.64
2015	262	6	30	20.2	11.72	11.72	11.72	11.72	11.72	11.72	11.72	11.72
2015	262	7	0	20.25	12.20	12.20	12.20	12.20	12.20	12.20	12.20	12.20
2015	262	7	30	20.33	12.48	12.48	12.48	12.48	12.48	12.48	12.48	12.48
2015	262	8	0	20.46	13.14	13.14	13.14	13.14	13.14	13.14	13.14	13.14
2015	262	8	30	20.56	13.73	13.73	13.73	13.73	13.73	13.73	13.73	13.73
2015	262	9	0	20.69	16.32	16.32	16.32	16.32	16.32	16.32	16.32	16.32
2015	262	9	30	20.77	17.05	17.05	17.05	17.05	17.05	17.05	17.05	17.05
2015	262	10	0	20.91	17.76	17.76	17.76	17.76	17.76	17.76	17.76	17.76
2015	262	10	30	20.98	16.43	16.43	16.43	16.43	16.43	16.43	16.43	16.43
2015	262	11	0	21.17	16.50	16.50	16.50	16.50	16.50	16.50	16.50	16.50
2015	262	11	30	21.23	18.22	18.22	18.22	18.22	18.22	18.22	18.22	18.22
2015	262	12	0	21.38	21.08	21.08	21.08	21.08	21.08	21.08	21.08	21.08
2015	262	12	30	21.5	18.42	18.42	18.42	18.42	18.42	18.42	18.42	18.42
2015	262	13	0	21.42	22.60	22.60	22.60	22.60	22.60	22.60	22.60	22.60
2015	262	13	30	21.24	24.62	24.62	24.62	24.62	24.62	24.62	24.62	24.62
2015	262	14	0	21.52	17.48	17.48	17.48	17.48	17.48	17.48	17.48	17.48
2015	262	14	30	21.67	17.65	17.65	17.65	17.65	17.65	17.65	17.65	17.65
2015	262	15	0	21.76	21.83	21.83	21.83	21.83	21.83	21.83	21.83	21.83
2015	262	15	30	21.6	21.54	21.54	21.54	21.54	21.54	21.54	21.54	21.54
2015	262	16	0	21.61	17.38	17.38	17.38	17.38	17.38	17.38	17.38	17.38
2015	262	16	30	21.78	21.64	21.64	21.64	21.64	21.64	21.64	21.64	21.64
2015	262	17	0	21.36	18.10	18.10	18.10	18.10	18.10	18.10	18.10	18.10
2015	262	17	30	21.15	14.89	14.89	14.89	14.89	14.89	14.89	14.89	14.89
2015	262	18	0	21.18	14.27	14.27	14.27	14.27	14.27	14.27	14.27	14.27
2015	262	18	30	21.13	13.21	13.21	13.21	13.21	13.21	13.21	13.21	13.21
2015	262	19	0	21.08	12.24	12.24	12.24	12.24	12.24	12.24	12.24	12.24
2015	262	19	30	20.93	11.44	11.44	11.44	11.44	11.44	11.44	11.44	11.44
2015	262	20	0	20.88	12.27	12.27	12.27	12.27	12.27	12.27	12.27	12.27
2015	262	20	30	20.87	10.49	10.49	10.49	10.49	10.49	10.49	10.49	10.49
2015	262	21	0	20.88	10.01	10.01	10.01	10.01	10.01	10.01	10.01	10.01
2015	262	21	30	20.77	11.93	11.93	11.93	11.93	11.93	11.93	11.93	11.93
2015	262	22	0	20.73	12.26	12.26	12.26	12.26	12.26	12.26	12.26	12.26
2015	262	22	30	20.69	12.26	12.26	12.26	12.26	12.26	12.26	12.26	12.26
2015	262	23	0	20.65	12.19	12.19	12.19	12.19	12.19	12.19	12.19	12.19
2015	262	23	30	20.57	12.06	12.06	12.06	12.06	12.06	12.06	12.06	12.06
2015	263	0	0	20.51	11.79	11.79	11.79	11.79	11.79	11.79	11.79	11.79
2015	263	0	30	20.49	11.64	11.64	11.64	11.64	11.64	11.64	11.64	11.64
2015	263	1	0	20.41	11.57	11.57	11.57	11.57	11.57	11.57	11.57	11.57
